car brand,model,generation_name,year,mileage,vol_engine,fuel,city,province,price (PLN)
opel,insignia,gen-a-2008-2017,2013,249522,1956,Diesel,Kutno,Łódzkie,27900
opel,insignia,gen-a-2008-2017,2011,177000,1998,Gasoline,Ostrów Mazowiecka,Mazowieckie,32900
opel,insignia,gen-a-2008-2017,2012,240000,1398,Gasoline,Kutno,Łódzkie,25900
opel,insignia,gen-a-2008-2017,2009,186000,1796,Gasoline,Starcza,Śląskie,29900
opel,insignia,gen-a-2008-2017,2013,165000,1956,Diesel,Zbąszyń,Wielkopolskie,36500
opel,insignia,gen-a-2008-2017,2014,161957,1956,Diesel,Bielany Wrocławskie,Dolnośląskie,38000
opel,insignia,gen-a-2008-2017,2011,192636,1998,Gasoline,Łochowo,Kujawsko-pomorskie,29500
opel,insignia,gen-a-2008-2017,2012,260000,2000,Diesel,Kutno,Łódzkie,19900
opel,insignia,gen-a-2008-2017,2009,198900,1796,Gasoline,Wojkowice Kościelne,Śląskie,26900
opel,insignia,gen-a-2008-2017,2014,197000,1956,Diesel,Andrzejów Duranowski,Mazowieckie,36900
opel,insignia,gen-a-2008-2017,2010,230000,1956,Diesel,Kościerzyna-Wybudowanie,Pomorskie,23900
opel,insignia,gen-a-2008-2017,2016,228000,1956,Diesel,Płock,Mazowieckie,42900
opel,insignia,gen-a-2008-2017,2014,249000,1995,Diesel,Konstancin-Jeziorna,Mazowieckie,33900
opel,insignia,gen-a-2008-2017,2010,265000,1956,Diesel,Wolbrom,Małopolskie,24500
opel,insignia,gen-a-2008-2017,2009,364532,1956,Diesel,Zamość,Lubelskie,17500
opel,insignia,gen-a-2008-2017,2009,218000,2000,Diesel,Świdnica,Dolnośląskie,21800
opel,insignia,gen-a-2008-2017,2008,231000,1796,Gasoline,Łuków,Lubelskie,21900
opel,insignia,gen-a-2008-2017,2015,240000,1956,Diesel,Zielenin,Pomorskie,46900
opel,insignia,gen-a-2008-2017,2009,330000,2000,Diesel,Świdnica,Dolnośląskie,18800
opel,insignia,gen-a-2008-2017,2014,125000,1364,LPG,Tarnów,Małopolskie,44900
opel,insignia,gen-a-2008-2017,2009,212482,1956,Diesel,Kłaj,Małopolskie,22700
opel,insignia,gen-a-2008-2017,2011,207560,1998,Gasoline,Radom,Mazowieckie,29999
opel,insignia,gen-a-2008-2017,2010,210300,1998,Gasoline,Maków Mazowiecki,Mazowieckie,31900
opel,insignia,gen-a-2008-2017,2012,203000,1956,Diesel,Płock,Mazowieckie,33900
opel,insignia,gen-a-2008-2017,2009,281700,1956,Diesel,Sochaczew,Mazowieckie,17900
opel,insignia,gen-a-2008-2017,2014,129000,1956,Diesel,Zielona Góra,Lubuskie,37900
opel,insignia,gen-a-2008-2017,2015,184638,1364,Gasoline,Częstochowa,Śląskie,39900
opel,insignia,gen-a-2008-2017,2010,193698,1956,Diesel,Gniezno,Wielkopolskie,22999
opel,insignia,gen-a-2008-2017,2009,220000,1796,Gasoline,Ostrołęka,Mazowieckie,22300
opel,insignia,gen-a-2008-2017,2016,200000,1598,Diesel,Bilcza,Świętokrzyskie,32900
opel,insignia,gen-a-2008-2017,2009,152034,1796,Gasoline,Stare Kurowo,Lubuskie,29900
opel,insignia,gen-a-2008-2017,2009,245954,1956,Diesel,Wieliszew,Mazowieckie,23900
opel,insignia,gen-a-2008-2017,2013,92891,1998,Gasoline,Zabrze,Śląskie,44000
opel,insignia,gen-a-2008-2017,2009,94820,1956,Diesel,Kraków,Małopolskie,34500
opel,insignia,gen-a-2008-2017,2010,164431,1956,Diesel,Łódź,Łódzkie,34000
opel,insignia,gen-a-2008-2017,2013,163602,1956,Diesel,Piaseczno,Mazowieckie,36000
opel,insignia,gen-a-2008-2017,2013,181313,1956,Diesel,Piaseczno,Mazowieckie,31700
opel,insignia,gen-a-2008-2017,2014,185000,1956,Diesel,Kraków,Małopolskie,39900
opel,insignia,gen-a-2008-2017,2016,76034,1956,Diesel,Katowice,Śląskie,62000
opel,insignia,gen-a-2008-2017,2010,194714,1796,LPG,Piaseczno,Mazowieckie,32000
opel,insignia,gen-a-2008-2017,2010,233016,1956,Diesel,Piaseczno,Mazowieckie,27000
opel,insignia,gen-a-2008-2017,2015,134870,1998,Gasoline,Piaseczno,Mazowieckie,53001
opel,insignia,gen-a-2008-2017,2009,150000,1958,Diesel,Morzyczyn,Zachodniopomorskie,25999
opel,insignia,gen-a-2008-2017,2009,191499,1956,Diesel,Ślesin,Wielkopolskie,23800
opel,insignia,gen-a-2008-2017,2014,197300,1956,Diesel,Lesznowola,Mazowieckie,51800
opel,insignia,gen-a-2008-2017,2012,214450,1956,Diesel,Łódź,Łódzkie,28000
opel,insignia,gen-a-2008-2017,2017,105963,1598,Gasoline,Katowice,Śląskie,48000
opel,insignia,gen-a-2008-2017,2011,184200,1364,Gasoline,Radomsko,Łódzkie,31000
opel,insignia,gen-a-2008-2017,2012,234000,1956,Diesel,Wejherowo,Pomorskie,22999
opel,insignia,gen-a-2008-2017,2009,175000,2792,Gasoline,Jantar,Pomorskie,33900
opel,insignia,gen-a-2008-2017,2010,279751,1956,Diesel,Teresin,Mazowieckie,17500
opel,insignia,gen-a-2008-2017,2011,208000,1998,Gasoline,Radom,Mazowieckie,35900
opel,insignia,gen-a-2008-2017,2009,174000,1796,Gasoline,Sosnowiec,Śląskie,27900
opel,insignia,gen-a-2008-2017,2010,243550,1956,Diesel,Wola Mrokowska,Mazowieckie,30500
opel,insignia,gen-a-2008-2017,2011,201000,1956,Diesel,Gniezno,Wielkopolskie,25900
opel,insignia,gen-a-2008-2017,2012,204000,1956,Diesel,Gostynin,Mazowieckie,27900
opel,insignia,gen-a-2008-2017,2014,193000,1956,Diesel,Gostynin,Mazowieckie,37900
opel,insignia,gen-a-2008-2017,2016,184000,1956,Diesel,Dąbrowa Białostocka,Podlaskie,43600
opel,insignia,gen-a-2008-2017,2015,180000,1956,Diesel,Sosnowiec,Śląskie,41899
opel,insignia,gen-a-2008-2017,2015,139000,1598,Diesel,Płock,Mazowieckie,38900
opel,insignia,gen-a-2008-2017,2015,204000,1956,Diesel,Radom,Mazowieckie,42900
opel,insignia,gen-a-2008-2017,2015,240000,1956,Diesel,Łódź,Łódzkie,34900
opel,insignia,gen-a-2008-2017,2009,235000,1956,Diesel,Mielno,Zachodniopomorskie,19900
opel,insignia,gen-a-2008-2017,2009,268532,1956,Diesel,Bydgoszcz,Kujawsko-pomorskie,22499
opel,insignia,gen-a-2008-2017,2010,318500,1956,Diesel,Suwałki,Podlaskie,19500
opel,insignia,gen-a-2008-2017,2009,201000,1956,Diesel,Fletnowo,Kujawsko-pomorskie,23900
opel,insignia,gen-a-2008-2017,2010,194146,1796,LPG,Szydłowiec,Mazowieckie,31900
opel,insignia,gen-a-2008-2017,2009,204000,1956,Diesel,Starogard Gdański,Pomorskie,22900
opel,insignia,gen-a-2008-2017,2016,133000,1956,Diesel,Zawiercie,Śląskie,47990
opel,insignia,gen-a-2008-2017,2009,145100,1998,Gasoline,Myszków,Śląskie,29999
opel,insignia,gen-a-2008-2017,2009,376000,1956,Diesel,Kielce,Świętokrzyskie,23900
opel,insignia,gen-a-2008-2017,2011,245000,1956,Diesel,Brodnica,Kujawsko-pomorskie,21900
opel,insignia,gen-a-2008-2017,2009,133243,1598,Gasoline,Oleśnica,Dolnośląskie,31900
opel,insignia,gen-a-2008-2017,2015,230000,1956,Diesel,Płock,Mazowieckie,34700
opel,insignia,gen-a-2008-2017,2011,186300,1956,Diesel,Kłodzko,Dolnośląskie,23800
opel,insignia,gen-a-2008-2017,2015,130000,1956,Diesel,Łęczyca,Łódzkie,42900
opel,insignia,gen-a-2008-2017,2012,200892,1956,Diesel,Elbląg,Warmińsko-mazurskie,34900
opel,insignia,gen-a-2008-2017,2009,198000,1998,Gasoline,Starogard Gdański,Pomorskie,29900
opel,insignia,gen-a-2008-2017,2010,132000,1998,Gasoline,Goleniów,Zachodniopomorskie,32900
opel,insignia,gen-a-2008-2017,2015,167300,1953,Diesel,Szczecin,Zachodniopomorskie,43900
opel,insignia,gen-a-2008-2017,2010,234197,1956,Diesel,Poznań,Wielkopolskie,22800
opel,insignia,gen-a-2008-2017,2014,215200,1956,Diesel,Warszawa,Mazowieckie,46990
opel,insignia,gen-a-2008-2017,2009,203000,1598,Gasoline,Zawiercie,Śląskie,25900
opel,insignia,gen-a-2008-2017,2009,241200,1956,Diesel,Częstochowa,Śląskie,23900
opel,insignia,gen-a-2008-2017,2015,153100,1956,Diesel,Gdańsk,Pomorskie,49900
opel,insignia,gen-a-2008-2017,2010,170451,1956,Diesel,Częstochowa,Śląskie,23900
opel,insignia,gen-a-2008-2017,2009,270000,1956,Diesel,Machnów Stary,Lubelskie,23500
opel,insignia,gen-a-2008-2017,2014,227000,2000,Diesel,Lębork,Pomorskie,33900
opel,insignia,gen-a-2008-2017,2015,225000,1956,Diesel,Miasteczko Śląskie,Śląskie,39600
opel,insignia,gen-a-2008-2017,2013,196000,1956,Diesel,Opole,Opolskie,34900
opel,insignia,gen-a-2008-2017,2012,316825,1956,Diesel,Starogard Gdański,Pomorskie,22000
opel,insignia,gen-a-2008-2017,2009,320000,2000,Diesel,Kutno,Łódzkie,18900
opel,insignia,gen-a-2008-2017,2012,178321,1956,Diesel,Gorzów Wielkopolski,Lubuskie,30200
opel,insignia,gen-a-2008-2017,2011,133500,1956,Diesel,Siedlce,Mazowieckie,30500
opel,insignia,gen-a-2008-2017,2013,235000,1956,Diesel,Budzyń,Wielkopolskie,30900
opel,insignia,gen-a-2008-2017,2009,208000,1956,Diesel,Szczecin,Zachodniopomorskie,20000
opel,insignia,gen-a-2008-2017,2014,239000,1956,Diesel,Orchowo,Wielkopolskie,32400
opel,insignia,gen-a-2008-2017,2013,157400,2000,Diesel,Myślenice,Małopolskie,39900
opel,insignia,gen-a-2008-2017,2011,132000,1956,Diesel,Gdynia,Pomorskie,37800
opel,insignia,gen-a-2008-2017,2011,218000,1956,Diesel,Tomaszów Mazowiecki,Łódzkie,28950
opel,insignia,gen-a-2008-2017,2012,202000,1956,Diesel,Bogoria,Świętokrzyskie,32900
opel,insignia,gen-a-2008-2017,2013,213000,1956,Diesel,Częstochowa,Śląskie,31900
opel,insignia,gen-a-2008-2017,2010,220000,1956,Diesel,Zielona Góra,Lubuskie,27000
opel,insignia,gen-a-2008-2017,2012,144125,1364,Gasoline,Ostrów Mazowiecka,Mazowieckie,35900
opel,insignia,gen-a-2008-2017,2013,208000,1956,Diesel,Szczecin,Zachodniopomorskie,44900
opel,insignia,gen-a-2008-2017,2014,207052,1956,Diesel,Włocławek,Kujawsko-pomorskie,41500
opel,insignia,gen-a-2008-2017,2014,245000,1956,Diesel,Międzyrzecz,Lubuskie,39700
opel,insignia,gen-a-2008-2017,2009,217000,1998,Gasoline,Radom,Mazowieckie,28900
opel,insignia,gen-a-2008-2017,2009,152000,1796,Gasoline,Żywocice,Opolskie,25999
opel,insignia,gen-a-2008-2017,2009,258000,1956,Diesel,Toruń,Kujawsko-pomorskie,20900
opel,insignia,gen-a-2008-2017,2012,305000,1956,Diesel,Czarnków,Wielkopolskie,26500
opel,insignia,gen-a-2008-2017,2010,245000,1956,Diesel,Zamość,Lubelskie,24900
opel,insignia,gen-a-2008-2017,2011,277000,1598,LPG,Środa Wielkopolska,Wielkopolskie,27900
opel,insignia,gen-a-2008-2017,2015,139030,1956,Diesel,Bielany Wrocławskie,Dolnośląskie,55000
opel,insignia,gen-a-2008-2017,2013,124013,1956,Diesel,Piaseczno,Mazowieckie,39000
opel,insignia,gen-a-2008-2017,2013,155742,1956,Diesel,Warszawa,Mazowieckie,32900
opel,insignia,gen-a-2008-2017,2010,223000,1956,Diesel,Gniezno,Wielkopolskie,25900
opel,insignia,gen-a-2008-2017,2010,195000,1796,Gasoline,Paniówki,Śląskie,25990
opel,insignia,gen-a-2008-2017,2017,38237,1600,Gasoline,Ożarów Mazowiecki,Mazowieckie,76000
opel,insignia,gen-a-2008-2017,2011,246000,1956,Diesel,Lublin,Lubelskie,20900
opel,insignia,gen-a-2008-2017,2014,113200,1998,Gasoline,Kraków,Małopolskie,54900
opel,insignia,gen-a-2008-2017,2013,237000,1998,Gasoline,Radom,Mazowieckie,34900
opel,insignia,gen-a-2008-2017,2014,221200,1956,Diesel,Leszno,Wielkopolskie,34900
opel,insignia,gen-a-2008-2017,2016,163180,1956,Diesel,Żory,Śląskie,44500
opel,insignia,gen-a-2008-2017,2013,218000,1956,Diesel,Radomsko,Łódzkie,36900
opel,insignia,gen-a-2008-2017,2009,135000,1598,Gasoline,Jarocin,Wielkopolskie,28900
opel,insignia,gen-a-2008-2017,2011,181000,1956,Diesel,Tarnowskie Góry,Śląskie,24900
opel,insignia,gen-a-2008-2017,2014,207000,1956,Diesel,Swarzędz,Wielkopolskie,38900
opel,insignia,gen-a-2008-2017,2009,93000,1798,Gasoline,Częstochowa,Śląskie,30499
opel,insignia,gen-a-2008-2017,2011,191000,1956,Diesel,Tarnowskie Góry,Śląskie,26999
opel,insignia,gen-a-2008-2017,2015,189000,1956,Diesel,Warszawa,Mazowieckie,43900
opel,insignia,gen-a-2008-2017,2011,275500,1956,Diesel,Grudziądz,Kujawsko-pomorskie,26900
opel,insignia,gen-a-2008-2017,2011,267000,1956,Diesel,Radom,Mazowieckie,27900
opel,insignia,gen-a-2008-2017,2016,207000,1598,Diesel,Jegłownik,Warmińsko-mazurskie,38600
opel,insignia,gen-a-2008-2017,2010,254000,1956,Diesel,Szczecin,Zachodniopomorskie,21900
opel,insignia,gen-a-2008-2017,2010,228000,1956,Diesel,Chełm Śląski,Śląskie,21500
opel,insignia,gen-a-2008-2017,2014,211100,1956,Diesel,Kraków,Małopolskie,48500
opel,insignia,gen-a-2008-2017,2010,180000,1796,Gasoline,Zamość,Lubelskie,31900
opel,insignia,gen-a-2008-2017,2013,245000,1956,Diesel,Kraków,Małopolskie,29900
opel,insignia,gen-a-2008-2017,2012,189745,1956,Diesel,Wałbrzych,Dolnośląskie,32777
opel,insignia,gen-a-2008-2017,2014,188000,1956,Diesel,Łuków,Lubelskie,44900
opel,insignia,gen-a-2008-2017,2010,200000,1598,Gasoline,Lubawa,Warmińsko-mazurskie,32900
opel,insignia,gen-a-2008-2017,2015,232300,1956,Diesel,Płock,Mazowieckie,37900
opel,insignia,gen-a-2008-2017,2010,230000,1956,Diesel,Gniezno,Wielkopolskie,23900
opel,insignia,gen-a-2008-2017,2010,175000,1956,Diesel,Katowice,Śląskie,29900
opel,insignia,gen-a-2008-2017,2015,171000,1956,Diesel,Fugasówka,Śląskie,49000
opel,insignia,gen-a-2008-2017,2009,256741,1798,Gasoline,Kutno,Łódzkie,24900
opel,insignia,gen-a-2008-2017,2010,252411,1956,Diesel,Kutno,Łódzkie,24900
opel,insignia,gen-a-2008-2017,2014,149000,1956,Diesel,Gniezno,Wielkopolskie,39900
opel,insignia,gen-a-2008-2017,2009,164900,1600,Gasoline,Chmielnik,Świętokrzyskie,28900
opel,insignia,gen-a-2008-2017,2009,190000,1956,Diesel,Stargard Szczeciński,Zachodniopomorskie,24900
opel,insignia,gen-a-2008-2017,2009,239850,1956,Diesel,Pinczyn,Pomorskie,21400
opel,insignia,gen-a-2008-2017,2009,241000,2000,Diesel,Kościerzyna-Wybudowanie,Pomorskie,22999
opel,insignia,gen-a-2008-2017,2014,145800,1956,Diesel,Wrocław,Dolnośląskie,38700
opel,insignia,gen-a-2008-2017,2016,127900,1598,Diesel,Tychy,Śląskie,57900
opel,insignia,gen-a-2008-2017,2014,170000,1956,Diesel,Katowice,Śląskie,39500
opel,insignia,gen-a-2008-2017,2016,57342,2792,Gasoline,Guzów,Mazowieckie,65900
opel,insignia,gen-a-2008-2017,2014,155000,1956,Diesel,Goczałków,Dolnośląskie,39900
opel,insignia,gen-a-2008-2017,2009,290000,1956,Diesel,Wieliczka,Małopolskie,23900
opel,insignia,gen-a-2008-2017,2010,224000,1956,Diesel,Wejherowo,Pomorskie,21500
opel,insignia,gen-a-2008-2017,2013,121000,1956,Diesel,Warszawa,Mazowieckie,37600
opel,insignia,gen-a-2008-2017,2011,225000,1956,Diesel,Szczecin,Zachodniopomorskie,22900
opel,insignia,gen-a-2008-2017,2010,163000,1598,Gasoline,Węgrów,Mazowieckie,29900
opel,insignia,gen-a-2008-2017,2012,161500,1956,Diesel,Świętoszów,Dolnośląskie,28000
opel,insignia,gen-a-2008-2017,2017,119000,1956,Diesel,Kargowa,Lubuskie,55300
opel,insignia,gen-a-2008-2017,2010,180000,1998,Gasoline,Dziemionna,Kujawsko-pomorskie,25750
opel,insignia,gen-a-2008-2017,2009,220504,1998,Gasoline,Sierpc,Mazowieckie,30900
opel,insignia,gen-a-2008-2017,2010,266000,1956,Diesel,Olecko,Warmińsko-mazurskie,24900
opel,insignia,gen-a-2008-2017,2011,191252,1956,Diesel,Jasień,Małopolskie,27999
opel,insignia,gen-a-2008-2017,2009,252000,1956,Diesel,Wadowice,Małopolskie,23000
opel,insignia,gen-a-2008-2017,2015,186500,1956,Diesel,Katowice,Śląskie,37900
opel,insignia,gen-a-2008-2017,2011,186933,1956,Diesel,Sierpc,Mazowieckie,30900
opel,insignia,gen-a-2008-2017,2009,123348,1796,Gasoline,Zabrze,Śląskie,29000
opel,insignia,gen-a-2008-2017,2009,196529,1796,LPG,Zabrze,Śląskie,28000
opel,insignia,gen-a-2008-2017,2011,274000,1956,Diesel,Kiełczówek,Dolnośląskie,20500
opel,insignia,gen-a-2008-2017,2015,92000,1598,Gasoline,Warszawa,Mazowieckie,49900
opel,insignia,gen-a-2008-2017,2014,232132,1956,Diesel,Wałbrzych,Dolnośląskie,35999
opel,insignia,gen-a-2008-2017,2016,154212,1956,Diesel,Warszawa,Mazowieckie,54900
opel,insignia,gen-a-2008-2017,2010,220000,1956,Diesel,Myszyniec,Mazowieckie,25900
opel,insignia,gen-a-2008-2017,2009,172700,1798,LPG,Kraków,Małopolskie,26999
opel,insignia,gen-a-2008-2017,2013,240000,1956,Diesel,Bodzanów,Małopolskie,29900
opel,insignia,gen-a-2008-2017,2015,120000,1600,Gasoline,Warszawa,Mazowieckie,49900
opel,insignia,gen-a-2008-2017,2009,182000,1598,Gasoline,Brzesko,Małopolskie,27900
opel,insignia,gen-a-2008-2017,2010,205000,1796,Gasoline,Mrągowo,Warmińsko-mazurskie,23900
opel,insignia,gen-a-2008-2017,2016,185000,1598,Gasoline,Żywocice,Opolskie,54120
opel,insignia,gen-a-2008-2017,2009,318000,1956,Diesel,Stasin,Lubelskie,22999
opel,insignia,gen-a-2008-2017,2009,168000,1998,Gasoline,Bartochów,Łódzkie,31900
opel,insignia,gen-a-2008-2017,2008,219901,1956,Diesel,Warszawa,Mazowieckie,27900
opel,insignia,gen-a-2008-2017,2012,240000,1364,Gasoline,Pruchna,Śląskie,27999
opel,insignia,gen-a-2008-2017,2012,186588,1956,Diesel,Ostrołęka,Mazowieckie,28600
opel,insignia,gen-a-2008-2017,2016,176700,1598,Diesel,Katowice,Śląskie,44900
opel,insignia,gen-a-2008-2017,2013,283000,1956,Diesel,Żarki Wielkie,Lubuskie,26900
opel,insignia,gen-a-2008-2017,2014,265000,1956,Diesel,Lubasz,Wielkopolskie,37000
opel,insignia,gen-a-2008-2017,2010,178000,1796,Gasoline,Krośniewice,Łódzkie,29900
opel,insignia,gen-a-2008-2017,2009,240000,1956,Diesel,Wolsztyn,Wielkopolskie,20000
opel,insignia,gen-a-2008-2017,2011,111900,1956,Diesel,Ostrowiec Świętokrzyski,Świętokrzyskie,30990
opel,insignia,gen-a-2008-2017,2014,205000,1956,Diesel,Krośniewice,Łódzkie,39900
opel,insignia,gen-a-2008-2017,2017,236868,1956,Diesel,Nowy Sącz,Małopolskie,32800
opel,insignia,gen-a-2008-2017,2014,191000,1956,Diesel,Kościerzyna,Pomorskie,41500
opel,insignia,gen-a-2008-2017,2013,199000,1956,Diesel,Garcz,Pomorskie,39900
opel,insignia,gen-a-2008-2017,2014,186000,1956,Diesel,Chojnice,Pomorskie,39900
opel,insignia,gen-a-2008-2017,2009,131000,1796,Gasoline,Częstochowa,Śląskie,26700
opel,insignia,gen-a-2008-2017,2015,221602,1598,Diesel,Gliwice,Śląskie,34900
opel,insignia,gen-a-2008-2017,2011,197000,1956,Diesel,Kłodzko,Dolnośląskie,31900
opel,insignia,gen-a-2008-2017,2009,181891,1998,Gasoline,Miechucino,Pomorskie,32400
opel,insignia,gen-a-2008-2017,2014,208700,1956,Diesel,Grudziądz,Kujawsko-pomorskie,42500
opel,insignia,gen-a-2008-2017,2014,260000,1956,Diesel,Ostrów Mazowiecka,Mazowieckie,35900
opel,insignia,gen-a-2008-2017,2014,150000,1956,Diesel,Giżycko,Warmińsko-mazurskie,49900
opel,insignia,gen-a-2008-2017,2009,173000,1598,Gasoline,Sosnowiec,Śląskie,22900
opel,insignia,gen-a-2008-2017,2010,189000,1798,Gasoline,Elbląg,Warmińsko-mazurskie,27900
opel,insignia,gen-a-2008-2017,2010,280000,1956,Diesel,Koszalin,Zachodniopomorskie,15600
opel,insignia,gen-a-2008-2017,2014,84000,1956,Diesel,Wągrowiec,Wielkopolskie,59900
opel,insignia,gen-a-2008-2017,2010,247881,1956,Diesel,Lublin,Lubelskie,24000
opel,insignia,gen-a-2008-2017,2011,182512,1956,Diesel,Lublin,Lubelskie,29000
opel,insignia,gen-a-2008-2017,2016,200000,1598,Diesel,Orzelec,Lubuskie,38900
opel,insignia,gen-a-2008-2017,2009,110730,1598,Gasoline,Bielany Wrocławskie,Dolnośląskie,31000
opel,insignia,gen-a-2008-2017,2010,194032,1956,Diesel,Piaseczno,Mazowieckie,32000
opel,insignia,gen-a-2008-2017,2014,221067,1364,LPG,Lublin,Lubelskie,35500
opel,insignia,gen-a-2008-2017,2009,147000,1796,Gasoline,Bieniowice,Dolnośląskie,30900
opel,insignia,gen-a-2008-2017,2011,265000,1956,Diesel,Księżyno,Podlaskie,26000
opel,insignia,gen-a-2008-2017,2017,129000,1956,Diesel,Gniezno,Wielkopolskie,49900
opel,insignia,gen-a-2008-2017,2008,155000,1956,Diesel,Kraków,Małopolskie,23500
opel,insignia,gen-a-2008-2017,2011,190000,2792,Gasoline,Kostrzyn,Wielkopolskie,51000
opel,insignia,gen-a-2008-2017,2014,168000,1956,Diesel,Szczecin,Zachodniopomorskie,45500
opel,insignia,gen-a-2008-2017,2010,195000,1956,Diesel,Gdańsk,Pomorskie,26900
opel,insignia,gen-a-2008-2017,2010,195908,1796,Gasoline,Przemyśl,Podkarpackie,31000
opel,insignia,gen-a-2008-2017,2009,202000,1796,Gasoline,Środa Śląska,Dolnośląskie,22900
opel,insignia,gen-a-2008-2017,2010,282000,1956,Diesel,Gliwice,Śląskie,24900
opel,insignia,gen-a-2008-2017,2011,126844,1998,Gasoline,Orneta,Warmińsko-mazurskie,32900
opel,insignia,gen-a-2008-2017,2010,178400,1796,Gasoline,Opoczno,Łódzkie,31400
opel,insignia,gen-a-2008-2017,2015,190000,1956,Diesel,Dąbrowa Górnicza,Śląskie,40900
opel,insignia,gen-a-2008-2017,2011,171000,1796,Gasoline,Kutno,Łódzkie,32900
opel,insignia,gen-a-2008-2017,2010,168134,1956,Diesel,Nowy Sącz,Małopolskie,28300
opel,insignia,gen-a-2008-2017,2010,244319,1956,Diesel,Chodzież,Wielkopolskie,28700
opel,insignia,gen-a-2008-2017,2016,117000,1956,Diesel,Szczecin,Zachodniopomorskie,56900
opel,insignia,gen-a-2008-2017,2009,197200,1956,Diesel,Starachowice,Świętokrzyskie,22500
opel,insignia,gen-a-2008-2017,2010,245000,1956,Diesel,Gdańsk,Pomorskie,23900
opel,insignia,gen-a-2008-2017,2009,124221,1598,Gasoline,Lubrza,Lubuskie,28900
opel,insignia,gen-a-2008-2017,2010,200000,1956,Diesel,Zielenin,Pomorskie,29900
opel,insignia,gen-a-2008-2017,2012,278545,1364,LPG,Gryfice,Zachodniopomorskie,36999
opel,insignia,gen-a-2008-2017,2016,195000,1956,Diesel,Mnich,Śląskie,47500
opel,insignia,gen-a-2008-2017,2011,253900,1956,Diesel,Szadek,Łódzkie,32000
opel,insignia,gen-a-2008-2017,2010,252000,1956,Diesel,Łódź,Łódzkie,22000
opel,insignia,gen-a-2008-2017,2015,201612,1956,Diesel,Kasyldów,Lubelskie,42000
opel,insignia,gen-a-2008-2017,2013,280000,1956,Diesel,Opole,Opolskie,24500
opel,insignia,gen-a-2008-2017,2014,300000,1956,Diesel,Międzychód,Wielkopolskie,29900
opel,insignia,gen-a-2008-2017,2014,174000,1956,Diesel,Radomsko,Łódzkie,39900
opel,insignia,gen-a-2008-2017,2013,192421,1400,Gasoline,Kutno,Łódzkie,29900
opel,insignia,gen-a-2008-2017,2009,160000,1598,Gasoline,Raków,Świętokrzyskie,29999
opel,insignia,gen-a-2008-2017,2009,221700,1956,Diesel,Gniezno,Wielkopolskie,24450
opel,insignia,gen-a-2008-2017,2010,148722,1998,Gasoline,Gogolin,Opolskie,35950
opel,insignia,gen-a-2008-2017,2014,197749,1956,Diesel,Płock,Mazowieckie,39237
opel,insignia,gen-a-2008-2017,2011,187000,1956,Diesel,Chmielnik,Świętokrzyskie,33900
opel,insignia,gen-a-2008-2017,2010,180000,1956,Diesel,Środa Śląska,Dolnośląskie,28000
opel,insignia,gen-a-2008-2017,2012,116000,1956,Diesel,Częstochowa,Śląskie,35900
opel,insignia,gen-a-2008-2017,2011,184000,2792,Gasoline,Żywocice,Opolskie,37400
opel,insignia,gen-a-2008-2017,2011,274510,1998,Gasoline,Niepołomice,Małopolskie,28900
opel,insignia,gen-a-2008-2017,2016,119000,1598,Diesel,Warszawa,Mazowieckie,45900
opel,insignia,gen-a-2008-2017,2013,220000,1998,Diesel,Gniezno,Wielkopolskie,31999
opel,insignia,gen-a-2008-2017,2009,229000,1956,Diesel,Gdów,Małopolskie,19500
opel,insignia,gen-a-2008-2017,2011,176000,1796,Gasoline,Podkowa Leśna,Mazowieckie,24900
opel,insignia,gen-a-2008-2017,2017,87675,1796,Gasoline,Gdańsk,Pomorskie,52600
opel,insignia,gen-a-2008-2017,2017,84000,1364,Gasoline,Gniezno,Wielkopolskie,54900
opel,insignia,gen-a-2008-2017,2016,158000,1956,Diesel,Czerwionka-Leszczyny,Śląskie,64900
opel,insignia,gen-a-2008-2017,2010,217000,1956,Diesel,Wielmoża,Małopolskie,23500
opel,insignia,gen-a-2008-2017,2009,222740,1956,Diesel,Celiny,Świętokrzyskie,19900
opel,insignia,gen-a-2008-2017,2014,112600,1956,Diesel,Nowy Sącz,Małopolskie,51900
opel,insignia,gen-a-2008-2017,2011,179549,1956,Diesel,Katowice,Śląskie,26000
opel,insignia,gen-a-2008-2017,2011,120225,1364,Gasoline,Piaseczno,Mazowieckie,54000
opel,insignia,gen-a-2008-2017,2009,220000,1798,Gasoline,Gniezno,Wielkopolskie,25900
opel,insignia,gen-a-2008-2017,2012,208000,1956,Diesel,Orzesze,Śląskie,29900
opel,insignia,gen-a-2008-2017,2009,298000,1956,Diesel,Wieliczka,Małopolskie,16800
opel,insignia,gen-a-2008-2017,2009,209123,1796,Gasoline,Gniezno,Wielkopolskie,27400
opel,insignia,gen-a-2008-2017,2009,199000,1956,Diesel,Kostomłoty Pierwsze,Świętokrzyskie,16999
opel,insignia,gen-a-2008-2017,2010,166000,1796,Gasoline,Zgierz,Łódzkie,28900
opel,insignia,gen-a-2008-2017,2016,172000,1956,Diesel,Swarzędz,Wielkopolskie,64900
opel,insignia,gen-a-2008-2017,2016,184876,1598,Diesel,Bąków,Śląskie,39700
opel,insignia,gen-a-2008-2017,2012,212400,1598,Gasoline,Gniezno,Wielkopolskie,35900
